GEOID,NAME,variable,estimate,moe
28140,"Kansas City, MO-KS Metro Area",B25024_002,641078,3086
28140,"Kansas City, MO-KS Metro Area",B25024_003,57121,1788
28140,"Kansas City, MO-KS Metro Area",B25077_001,196000,1315
28180,"Kapaa, HI Micro Area",B01001H_001,21036,58
28180,"Kapaa, HI Micro Area",B01002_001,42.3,0.3
28180,"Kapaa, HI Micro Area",B02001_001,71949,NA
28180,"Kapaa, HI Micro Area",B02001_002,22849,385
28180,"Kapaa, HI Micro Area",B07001_017,62685,1060
28180,"Kapaa, HI Micro Area",B07011_001,34576,1234
28180,"Kapaa, HI Micro Area",B15003_001,51517,101
28180,"Kapaa, HI Micro Area",B15003_017,14571,870
28180,"Kapaa, HI Micro Area",B15003_018,1340,326
28180,"Kapaa, HI Micro Area",B15003_019,2919,471
28180,"Kapaa, HI Micro Area",B15003_020,7574,490
28180,"Kapaa, HI Micro Area",B15003_021,6485,551
28180,"Kapaa, HI Micro Area",B15003_022,10429,759
28180,"Kapaa, HI Micro Area",B15003_023,2782,323
28180,"Kapaa, HI Micro Area",B15003_024,927,222
28180,"Kapaa, HI Micro Area",B15003_025,563,149
28180,"Kapaa, HI Micro Area",B17001_001,71165,250
28180,"Kapaa, HI Micro Area",B19301_001,34324,1025
28180,"Kapaa, HI Micro Area",B25002_001,31261,94
28180,"Kapaa, HI Micro Area",B25002_003,7930,461
28180,"Kapaa, HI Micro Area",B25007_001,23331,459
28180,"Kapaa, HI Micro Area",B25007_002,15178,457
28180,"Kapaa, HI Micro Area",B25024_001,31261,94
28180,"Kapaa, HI Micro Area",B25024_002,21858,568
28180,"Kapaa, HI Micro Area",B25024_003,1718,267
28180,"Kapaa, HI Micro Area",B25077_001,606900,13993
28260,"Kearney, NE Micro Area",B01001H_001,48960,30
28260,"Kearney, NE Micro Area",B01002_001,34.5,0.3
28260,"Kearney, NE Micro Area",B02001_001,56182,NA
28260,"Kearney, NE Micro Area",B02001_002,51376,328
28260,"Kearney, NE Micro Area",B07001_017,44694,888
28260,"Kearney, NE Micro Area",B07011_001,30580,821
28260,"Kearney, NE Micro Area",B15003_001,34876,143
28260,"Kearney, NE Micro Area",B15003_017,7672,507
28260,"Kearney, NE Micro Area",B15003_018,1175,242
28260,"Kearney, NE Micro Area",B15003_019,2404,294
28260,"Kearney, NE Micro Area",B15003_020,6040,495
28260,"Kearney, NE Micro Area",B15003_021,3431,279
28260,"Kearney, NE Micro Area",B15003_022,7643,449
28260,"Kearney, NE Micro Area",B15003_023,2669,384
28260,"Kearney, NE Micro Area",B15003_024,459,139
28260,"Kearney, NE Micro Area",B15003_025,678,197
28260,"Kearney, NE Micro Area",B17001_001,53711,267
28260,"Kearney, NE Micro Area",B19301_001,30978,1256
28260,"Kearney, NE Micro Area",B25002_001,23627,116
28260,"Kearney, NE Micro Area",B25002_003,1920,289
28260,"Kearney, NE Micro Area",B25007_001,21707,310
28260,"Kearney, NE Micro Area",B25007_002,14561,355
28260,"Kearney, NE Micro Area",B25024_001,23627,116
28260,"Kearney, NE Micro Area",B25024_002,16554,357
28260,"Kearney, NE Micro Area",B25024_003,1056,179
28260,"Kearney, NE Micro Area",B25077_001,182300,5016
28300,"Keene, NH Micro Area",B01001H_001,71399,95
28300,"Keene, NH Micro Area",B01002_001,43,0.3
28300,"Keene, NH Micro Area",B02001_001,76040,NA
28300,"Keene, NH Micro Area",B02001_002,72052,194
28300,"Keene, NH Micro Area",B07001_017,63505,1012
28300,"Keene, NH Micro Area",B07011_001,31286,1041
28300,"Keene, NH Micro Area",B15003_001,53534,160
28300,"Keene, NH Micro Area",B15003_017,14671,1130
28300,"Keene, NH Micro Area",B15003_018,2054,304
28300,"Keene, NH Micro Area",B15003_019,3129,386
28300,"Keene, NH Micro Area",B15003_020,6677,604
28300,"Keene, NH Micro Area",B15003_021,5451,610
28300,"Keene, NH Micro Area",B15003_022,11344,676
28300,"Keene, NH Micro Area",B15003_023,5134,469
28300,"Keene, NH Micro Area",B15003_024,979,205
28300,"Keene, NH Micro Area",B15003_025,587,138
28300,"Keene, NH Micro Area",B17001_001,71442,496
28300,"Keene, NH Micro Area",B19301_001,34242,1089
28300,"Keene, NH Micro Area",B25002_001,35760,222
28300,"Keene, NH Micro Area",B25002_003,5247,509
28300,"Keene, NH Micro Area",B25007_001,30513,534
28300,"Keene, NH Micro Area",B25007_002,20766,572
28300,"Keene, NH Micro Area",B25024_001,35760,222
28300,"Keene, NH Micro Area",B25024_002,24641,546
28300,"Keene, NH Micro Area",B25024_003,943,240
28300,"Keene, NH Micro Area",B25077_001,197700,4485
28340,"Kendallville, IN Micro Area",B01001H_001,41363,83
28340,"Kendallville, IN Micro Area",B01002_001,38.9,0.6
28340,"Kendallville, IN Micro Area",B02001_001,47640,NA
28340,"Kendallville, IN Micro Area",B02001_002,45186,230
28340,"Kendallville, IN Micro Area",B07001_017,40925,756
28340,"Kendallville, IN Micro Area",B07011_001,31145,837
28340,"Kendallville, IN Micro Area",B15003_001,31910,77
28340,"Kendallville, IN Micro Area",B15003_017,10477,608
28340,"Kendallville, IN Micro Area",B15003_018,2263,336
28340,"Kendallville, IN Micro Area",B15003_019,2573,462
28340,"Kendallville, IN Micro Area",B15003_020,3809,415
28340,"Kendallville, IN Micro Area",B15003_021,2716,323
28340,"Kendallville, IN Micro Area",B15003_022,3485,425
28340,"Kendallville, IN Micro Area",B15003_023,1137,235
28340,"Kendallville, IN Micro Area",B15003_024,233,101
28340,"Kendallville, IN Micro Area",B15003_025,64,49
28340,"Kendallville, IN Micro Area",B17001_001,46559,213
28340,"Kendallville, IN Micro Area",B19301_001,27532,1212
28340,"Kendallville, IN Micro Area",B25002_001,20659,72
28340,"Kendallville, IN Micro Area",B25002_003,2526,328
28340,"Kendallville, IN Micro Area",B25007_001,18133,345
28340,"Kendallville, IN Micro Area",B25007_002,13852,512
28340,"Kendallville, IN Micro Area",B25024_001,20659,72
28340,"Kendallville, IN Micro Area",B25024_002,16033,481
28340,"Kendallville, IN Micro Area",B25024_003,401,173
28340,"Kendallville, IN Micro Area",B25077_001,132400,5849
28380,"Kennett, MO Micro Area",B01001H_001,23501,164
28380,"Kennett, MO Micro Area",B01002_001,39.4,0.5
28380,"Kennett, MO Micro Area",B02001_001,29657,NA
28380,"Kennett, MO Micro Area",B02001_002,24645,289
28380,"Kennett, MO Micro Area",B07001_017,24234,563
28380,"Kennett, MO Micro Area",B07011_001,21933,934
28380,"Kennett, MO Micro Area",B15003_001,19722,131
28380,"Kennett, MO Micro Area",B15003_017,6434,405
28380,"Kennett, MO Micro Area",B15003_018,1501,203
28380,"Kennett, MO Micro Area",B15003_019,1294,205
28380,"Kennett, MO Micro Area",B15003_020,2092,278
28380,"Kennett, MO Micro Area",B15003_021,1535,247
28380,"Kennett, MO Micro Area",B15003_022,1598,228
28380,"Kennett, MO Micro Area",B15003_023,850,192
28380,"Kennett, MO Micro Area",B15003_024,225,95
28380,"Kennett, MO Micro Area",B15003_025,61,45
28380,"Kennett, MO Micro Area",B17001_001,28893,170
28380,"Kennett, MO Micro Area",B19301_001,22879,2081
28380,"Kennett, MO Micro Area",B25002_001,14448,79
28380,"Kennett, MO Micro Area",B25002_003,2329,250
28380,"Kennett, MO Micro Area",B25007_001,12119,264
28380,"Kennett, MO Micro Area",B25007_002,7472,340
28380,"Kennett, MO Micro Area",B25024_001,14448,79
28380,"Kennett, MO Micro Area",B25024_002,11074,297
28380,"Kennett, MO Micro Area",B25024_003,29,21
28380,"Kennett, MO Micro Area",B25077_001,78500,4041
28420,"Kennewick-Richland, WA Metro Area",B01001H_001,177064,468
28420,"Kennewick-Richland, WA Metro Area",B01002_001,34.1,0.2
28420,"Kennewick-Richland, WA Metro Area",B02001_001,294396,NA
28420,"Kennewick-Richland, WA Metro Area",B02001_002,221786,2535
28420,"Kennewick-Richland, WA Metro Area",B07001_017,248437,2630
28420,"Kennewick-Richland, WA Metro Area",B07011_001,33427,924
28420,"Kennewick-Richland, WA Metro Area",B15003_001,184684,280
28420,"Kennewick-Richland, WA Metro Area",B15003_017,34602,1681
28420,"Kennewick-Richland, WA Metro Area",B15003_018,9880,762
28420,"Kennewick-Richland, WA Metro Area",B15003_019,16811,988
28420,"Kennewick-Richland, WA Metro Area",B15003_020,28786,1283
28420,"Kennewick-Richland, WA Metro Area",B15003_021,18757,1094
28420,"Kennewick-Richland, WA Metro Area",B15003_022,31629,1332
28420,"Kennewick-Richland, WA Metro Area",B15003_023,14182,837
28420,"Kennewick-Richland, WA Metro Area",B15003_024,2711,438
28420,"Kennewick-Richland, WA Metro Area",B15003_025,2952,368
28420,"Kennewick-Richland, WA Metro Area",B17001_001,289559,586
28420,"Kennewick-Richland, WA Metro Area",B19301_001,31610,543
28420,"Kennewick-Richland, WA Metro Area",B25002_001,106104,143
28420,"Kennewick-Richland, WA Metro Area",B25002_003,5768,671
28420,"Kennewick-Richland, WA Metro Area",B25007_001,100336,675
28420,"Kennewick-Richland, WA Metro Area",B25007_002,69376,1167
28420,"Kennewick-Richland, WA Metro Area",B25024_001,106104,143
28420,"Kennewick-Richland, WA Metro Area",B25024_002,70298,1125
28420,"Kennewick-Richland, WA Metro Area",B25024_003,3742,417
28420,"Kennewick-Richland, WA Metro Area",B25077_001,246700,4079
28500,"Kerrville, TX Micro Area",B01001H_001,35550,125
28500,"Kerrville, TX Micro Area",B01002_001,48,0.6
28500,"Kerrville, TX Micro Area",B02001_001,52195,NA
28500,"Kerrville, TX Micro Area",B02001_002,44011,759
28500,"Kerrville, TX Micro Area",B07001_017,42494,1094
28500,"Kerrville, TX Micro Area",B07011_001,29466,1512
28500,"Kerrville, TX Micro Area",B15003_001,37918,120
28500,"Kerrville, TX Micro Area",B15003_017,8980,789
28500,"Kerrville, TX Micro Area",B15003_018,1734,412
28500,"Kerrville, TX Micro Area",B15003_019,3029,458
28500,"Kerrville, TX Micro Area",B15003_020,6707,605
28500,"Kerrville, TX Micro Area",B15003_021,2731,417
28500,"Kerrville, TX Micro Area",B15003_022,6890,644
28500,"Kerrville, TX Micro Area",B15003_023,2685,440
28500,"Kerrville, TX Micro Area",B15003_024,454,146
28500,"Kerrville, TX Micro Area",B15003_025,658,236
28500,"Kerrville, TX Micro Area",B17001_001,50648,181
28500,"Kerrville, TX Micro Area",B19301_001,32361,1664
28500,"Kerrville, TX Micro Area",B25002_001,24796,77
28500,"Kerrville, TX Micro Area",B25002_003,3518,407
28500,"Kerrville, TX Micro Area",B25007_001,21278,400
28500,"Kerrville, TX Micro Area",B25007_002,14561,493
28500,"Kerrville, TX Micro Area",B25024_001,24796,77
28500,"Kerrville, TX Micro Area",B25024_002,16253,578
28500,"Kerrville, TX Micro Area",B25024_003,453,144
28500,"Kerrville, TX Micro Area",B25077_001,193900,11330
28540,"Ketchikan, AK Micro Area",B01001H_001,8739,41
28540,"Ketchikan, AK Micro Area",B01002_001,40,0.5
28540,"Ketchikan, AK Micro Area",B02001_001,13833,NA
28540,"Ketchikan, AK Micro Area",B02001_002,8997,97
28540,"Ketchikan, AK Micro Area",B07001_017,11674,262
28540,"Ketchikan, AK Micro Area",B07011_001,36494,1617
28540,"Ketchikan, AK Micro Area",B15003_001,9690,69
28540,"Ketchikan, AK Micro Area",B15003_017,2389,169
28540,"Ketchikan, AK Micro Area",B15003_018,586,116
28540,"Ketchikan, AK Micro Area",B15003_019,999,109
28540,"Ketchikan, AK Micro Area",B15003_020,1867,172
28540,"Ketchikan, AK Micro Area",B15003_021,789,114
28540,"Ketchikan, AK Micro Area",B15003_022,1641,165
28540,"Ketchikan, AK Micro Area",B15003_023,612,103
28540,"Ketchikan, AK Micro Area",B15003_024,110,47
28540,"Ketchikan, AK Micro Area",B15003_025,104,64
28540,"Ketchikan, AK Micro Area",B17001_001,13655,49
28540,"Ketchikan, AK Micro Area",B19301_001,38343,1837
28540,"Ketchikan, AK Micro Area",B25002_001,6427,60
28540,"Ketchikan, AK Micro Area",B25002_003,1128,119
28540,"Ketchikan, AK Micro Area",B25007_001,5299,134
28540,"Ketchikan, AK Micro Area",B25007_002,3385,142
28540,"Ketchikan, AK Micro Area",B25024_001,6427,60
28540,"Ketchikan, AK Micro Area",B25024_002,3387,130
28540,"Ketchikan, AK Micro Area",B25024_003,301,61
28540,"Ketchikan, AK Micro Area",B25077_001,299500,12386
28580,"Key West, FL Micro Area",B01001H_001,49109,231
28580,"Key West, FL Micro Area",B01002_001,47.9,0.3
28580,"Key West, FL Micro Area",B02001_001,75137,NA
28580,"Key West, FL Micro Area",B02001_002,63513,787
28580,"Key West, FL Micro Area",B07001_017,60496,1194
28580,"Key West, FL Micro Area",B07011_001,37618,1411
28580,"Key West, FL Micro Area",B15003_001,58963,198
28580,"Key West, FL Micro Area",B15003_017,14180,931
28580,"Key West, FL Micro Area",B15003_018,2082,354
28580,"Key West, FL Micro Area",B15003_019,3427,378
28580,"Key West, FL Micro Area",B15003_020,8727,658
28580,"Key West, FL Micro Area",B15003_021,4972,427
28580,"Key West, FL Micro Area",B15003_022,12996,796
28580,"Key West, FL Micro Area",B15003_023,5538,469
28580,"Key West, FL Micro Area",B15003_024,1423,214
28580,"Key West, FL Micro Area",B15003_025,839,206
28580,"Key West, FL Micro Area",B17001_001,73898,239
28580,"Key West, FL Micro Area",B19301_001,47382,1981
28580,"Key West, FL Micro Area",B25002_001,53759,190
28580,"Key West, FL Micro Area",B25002_003,20965,791
28580,"Key West, FL Micro Area",B25007_001,32794,809
28580,"Key West, FL Micro Area",B25007_002,19388,675
28580,"Key West, FL Micro Area",B25024_001,53759,190
28580,"Key West, FL Micro Area",B25024_002,29432,735
28580,"Key West, FL Micro Area",B25024_003,3483,404
28580,"Key West, FL Micro Area",B25077_001,558100,21866
28620,"Kill Devil Hills, NC Micro Area",B01001H_001,31929,99
28620,"Kill Devil Hills, NC Micro Area",B01002_001,47.5,0.3
28620,"Kill Devil Hills, NC Micro Area",B02001_001,36698,NA
28620,"Kill Devil Hills, NC Micro Area",B02001_002,33445,369
28620,"Kill Devil Hills, NC Micro Area",B07001_017,32678,557
28620,"Kill Devil Hills, NC Micro Area",B07011_001,32538,2134
28620,"Kill Devil Hills, NC Micro Area",B15003_001,27533,132
28620,"Kill Devil Hills, NC Micro Area",B15003_017,5131,462
28620,"Kill Devil Hills, NC Micro Area",B15003_018,904,223
28620,"Kill Devil Hills, NC Micro Area",B15003_019,1953,309
28620,"Kill Devil Hills, NC Micro Area",B15003_020,4861,496
28620,"Kill Devil Hills, NC Micro Area",B15003_021,2596,353
28620,"Kill Devil Hills, NC Micro Area",B15003_022,7062,565
28620,"Kill Devil Hills, NC Micro Area",B15003_023,2781,368
28620,"Kill Devil Hills, NC Micro Area",B15003_024,451,128
28620,"Kill Devil Hills, NC Micro Area",B15003_025,264,88
28620,"Kill Devil Hills, NC Micro Area",B17001_001,36426,160
28620,"Kill Devil Hills, NC Micro Area",B19301_001,36532,1910
28620,"Kill Devil Hills, NC Micro Area",B25002_001,35007,55
28620,"Kill Devil Hills, NC Micro Area",B25002_003,19177,699
28620,"Kill Devil Hills, NC Micro Area",B25007_001,15830,678
28620,"Kill Devil Hills, NC Micro Area",B25007_002,12062,560
28620,"Kill Devil Hills, NC Micro Area",B25024_001,35007,55
28620,"Kill Devil Hills, NC Micro Area",B25024_002,27966,519
28620,"Kill Devil Hills, NC Micro Area",B25024_003,344,133
28620,"Kill Devil Hills, NC Micro Area",B25077_001,297200,11648
28660,"Killeen-Temple, TX Metro Area",B01001H_001,217971,504
28660,"Killeen-Temple, TX Metro Area",B01002_001,31.9,0.1
28660,"Killeen-Temple, TX Metro Area",B02001_001,452428,NA
28660,"Killeen-Temple, TX Metro Area",B02001_002,287823,2822
28660,"Killeen-Temple, TX Metro Area",B07001_017,345867,3613
28660,"Killeen-Temple, TX Metro Area",B07011_001,29101,714
28660,"Killeen-Temple, TX Metro Area",B15003_001,279497,366
28660,"Killeen-Temple, TX Metro Area",B15003_017,57952,1998
28660,"Killeen-Temple, TX Metro Area",B15003_018,15493,943
28660,"Killeen-Temple, TX Metro Area",B15003_019,24866,1265
28660,"Killeen-Temple, TX Metro Area",B15003_020,56647,2309
28660,"Killeen-Temple, TX Metro Area",B15003_021,32284,1561
28660,"Killeen-Temple, TX Metro Area",B15003_022,43370,1572
28660,"Killeen-Temple, TX Metro Area",B15003_023,16855,1050
28660,"Killeen-Temple, TX Metro Area",B15003_024,3513,490
28660,"Killeen-Temple, TX Metro Area",B15003_025,2008,328
28660,"Killeen-Temple, TX Metro Area",B17001_001,424291,1534
28660,"Killeen-Temple, TX Metro Area",B19301_001,26504,553
28660,"Killeen-Temple, TX Metro Area",B25002_001,178448,563
28660,"Killeen-Temple, TX Metro Area",B25002_003,22554,1183
28660,"Killeen-Temple, TX Metro Area",B25007_001,155894,1345
28660,"Killeen-Temple, TX Metro Area",B25007_002,87728,1534
28660,"Killeen-Temple, TX Metro Area",B25024_001,178448,563
28660,"Killeen-Temple, TX Metro Area",B25024_002,115653,1581
28660,"Killeen-Temple, TX Metro Area",B25024_003,9172,552
28660,"Killeen-Temple, TX Metro Area",B25077_001,150300,2696
28700,"Kingsport-Bristol, TN-VA Metro Area",B01001H_001,288217,252
28700,"Kingsport-Bristol, TN-VA Metro Area",B01002_001,45.5,0.1
28700,"Kingsport-Bristol, TN-VA Metro Area",B02001_001,307267,NA
28700,"Kingsport-Bristol, TN-VA Metro Area",B02001_002,291025,426
28700,"Kingsport-Bristol, TN-VA Metro Area",B07001_017,265690,2172
28700,"Kingsport-Bristol, TN-VA Metro Area",B07011_001,25141,523
28700,"Kingsport-Bristol, TN-VA Metro Area",B15003_001,225002,287
28700,"Kingsport-Bristol, TN-VA Metro Area",B15003_017,62947,1633
28700,"Kingsport-Bristol, TN-VA Metro Area",B15003_018,16688,942
28700,"Kingsport-Bristol, TN-VA Metro Area",B15003_019,15744,884
28700,"Kingsport-Bristol, TN-VA Metro Area",B15003_020,29564,1210
28700,"Kingsport-Bristol, TN-VA Metro Area",B15003_021,20113,1021
28700,"Kingsport-Bristol, TN-VA Metro Area",B15003_022,31738,1327
28700,"Kingsport-Bristol, TN-VA Metro Area",B15003_023,12951,820
28700,"Kingsport-Bristol, TN-VA Metro Area",B15003_024,2884,374
28700,"Kingsport-Bristol, TN-VA Metro Area",B15003_025,2341,351
28700,"Kingsport-Bristol, TN-VA Metro Area",B17001_001,300722,555
28700,"Kingsport-Bristol, TN-VA Metro Area",B19301_001,27689,616
28700,"Kingsport-Bristol, TN-VA Metro Area",B25002_001,149597,217
28700,"Kingsport-Bristol, TN-VA Metro Area",B25002_003,21473,1032
28700,"Kingsport-Bristol, TN-VA Metro Area",B25007_001,128124,1064
28700,"Kingsport-Bristol, TN-VA Metro Area",B25007_002,94141,1289
28700,"Kingsport-Bristol, TN-VA Metro Area",B25024_001,149597,217
28700,"Kingsport-Bristol, TN-VA Metro Area",B25024_002,104555,1302
28700,"Kingsport-Bristol, TN-VA Metro Area",B25024_003,3647,490
28700,"Kingsport-Bristol, TN-VA Metro Area",B25077_001,140800,3194
28740,"Kingston, NY Metro Area",B01001H_001,137257,1272
28740,"Kingston, NY Metro Area",B01002_001,44.1,0.2
28740,"Kingston, NY Metro Area",B02001_001,178371,NA
28740,"Kingston, NY Metro Area",B02001_002,146063,1553
28740,"Kingston, NY Metro Area",B07001_017,158095,1526
28740,"Kingston, NY Metro Area",B07011_001,32345,878
28740,"Kingston, NY Metro Area",B15003_001,130502,109
28740,"Kingston, NY Metro Area",B15003_017,30576,1255
28740,"Kingston, NY Metro Area",B15003_018,7028,665
28740,"Kingston, NY Metro Area",B15003_019,7741,613
28740,"Kingston, NY Metro Area",B15003_020,16413,958
28740,"Kingston, NY Metro Area",B15003_021,13948,891
28740,"Kingston, NY Metro Area",B15003_022,23177,1118
28740,"Kingston, NY Metro Area",B15003_023,14633,831
28740,"Kingston, NY Metro Area",B15003_024,3236,457
28740,"Kingston, NY Metro Area",B15003_025,2221,398
28740,"Kingston, NY Metro Area",B17001_001,170662,581
28740,"Kingston, NY Metro Area",B19301_001,35816,888
28740,"Kingston, NY Metro Area",B25002_001,85372,328
28740,"Kingston, NY Metro Area",B25002_003,15284,926
28740,"Kingston, NY Metro Area",B25007_001,70088,1044
28740,"Kingston, NY Metro Area",B25007_002,48108,1100
28740,"Kingston, NY Metro Area",B25024_001,85372,328
28740,"Kingston, NY Metro Area",B25024_002,59291,1134
28740,"Kingston, NY Metro Area",B25024_003,2576,396
28740,"Kingston, NY Metro Area",B25077_001,239400,5253
28780,"Kingsville, TX Micro Area",B01001H_001,6160,62
28780,"Kingsville, TX Micro Area",B01002_001,28.5,0.5
28780,"Kingsville, TX Micro Area",B02001_001,31116,174
28780,"Kingsville, TX Micro Area",B02001_002,25432,990
28780,"Kingsville, TX Micro Area",B07001_017,26046,742
28780,"Kingsville, TX Micro Area",B07011_001,24182,1848
28780,"Kingsville, TX Micro Area",B15003_001,17289,196
28780,"Kingsville, TX Micro Area",B15003_017,3326,409
28780,"Kingsville, TX Micro Area",B15003_018,1440,387
28780,"Kingsville, TX Micro Area",B15003_019,1286,363
28780,"Kingsville, TX Micro Area",B15003_020,2587,401
28780,"Kingsville, TX Micro Area",B15003_021,735,232
28780,"Kingsville, TX Micro Area",B15003_022,2920,419
28780,"Kingsville, TX Micro Area",B15003_023,976,259
28780,"Kingsville, TX Micro Area",B15003_024,136,94
28780,"Kingsville, TX Micro Area",B15003_025,108,66
